,canonical
1875,O=S(=O)([O-])c1ccccc1/C=C\c1ccc(-c2ccc(/C=C\c3ccccc3S(=O)(=O)[O-])cc2)cc1
1876,O=C/C(Cl)=C(/Cl)C(=O)O
1877,Cl[C@H]1OCCO[C@@H]1Cl
1878,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1
1879,Nc1cc(Cl)c(N)c(Cl)c1
1880,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl
1881,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21
1882,C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1
1883,O=C(O)C(Cl)Cl
1884,CCCCCC(=O)OCC
1885,CCCCOC(C)=O
1886,CCCCCCCCCCCCN
1887,CCCCOP(=O)(OCCCC)OCCCC
1888,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N
1889,Oc1cc(Cl)c(Cl)cc1Cl
1890,CC[C@](C)(CCC(C)C)C(=O)O
1891,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)[C@@H]1c1cccc([N+](=O)[O-])c1
1892,CCCCc1ccccc1
1893,O=c1[nH]c(=O)c2c[nH]nc2[nH]1
1894,C=CCSSCC=C
1895,C=C(C)C(=O)O[Sn](CCCC)(CCCC)CCCC
1896,CC(C)CCCC(C)(C)O
1897,CCC/C=C/C=O
1898,C1=COCCC1
1899,O=C(O)c1ccco1
1900,COc1cc(OC)c2ccc(=O)oc2c1
1901,Cc1cc(=O)oc2cc(N(C)C)ccc12
1902,C=CN1CCCCCC1=O
1903,Cc1occc1S
1904,CCCOC(C)=O
1905,Cc1ccc2c(c1)CCCN2
1906,CC1(C)CCC[C@]2(C)[C@H]3CCO[C@]3(C)CC[C@@H]12
1907,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
1908,NNC(=O)OCc1ccccc1
1909,CC(C)c1ccc(C#N)cc1
1910,Cl[Yb](Cl)Cl
1911,COc1cc(C)cc(O)c1
1912,C=CC(=O)OCCCCCCOC(=O)C=C
1913,C=CC(C)(C)CC(=O)OC
1914,CCCCCCOC(=O)c1ccccc1
1915,C=CCCCC
1916,CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1
1917,C=C(C)C(=O)OCCCCCC
1918,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3
1919,O=[N+]([O-])c1ccccc1-c1ccccc1
1920,N=C(N)N
1921,O=[N+]([O-])c1ccccc1CCl
1922,O=[N+]([O-])c1ccc(CCl)cc1
1923,O=C(Cl)c1ccc([N+](=O)[O-])cc1
1924,O=[N+]([O-])c1cccc(CCl)c1
1925,O=C(Cl)c1cccc([N+](=O)[O-])c1
1926,O=C(Cl)c1ccccc1[N+](=O)[O-]
1927,CC(C)CC(=O)O
1928,Nc1ccc(S(=O)(=O)[O-])cc1
1929,Cc1nc(N)nc(N)n1
1930,O=[N+]([O-])c1ccccc1Nc1ccccc1
1931,CCCCCCCCCCCCCCCCC(=O)O
1932,NS(=O)(=O)O
1933,[PbH2+2]
1934,CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1
1935,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2
1936,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O
1937,CC(C)(C)N(CCO)CCO
1938,CC(CO)CO
1939,C=C(C)C(=O)OCCCCCCCCCCCCC
1940,C=C(C)C(=O)OCCC[Si](OC)(OC)OC
1941,C=C[C@@H](C)CCC=C(C)C
1942,C=CCCCCCCCCCCC
1943,CCCCN(CCCC)[C@@H](C(N)=O)c1ccc(OC)cc1
1944,OC[C@H](S)CS
1945,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
1946,CCCN(CCC)CCc1c[nH]c2ccccc12
1947,CN(C)CCc1c[nH]c2ccccc12
1948,CCN(CC)CCc1c[nH]c2ccccc12
1949,CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCc1ccccc1
1950,NC1(c2ccccc2)CCCCC1
1951,COc1ccc2[nH]cc(CCN(C(C)C)C(C)C)c2c1
1952,O=C1O[C@@H]2[C@@H](O)[C@H](O)O[C@@H]2[C@H]1O
1953,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12
1954,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C
1955,c1ccc(CN2CCNCC2)cc1
1956,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCN[C@@H](C)c3ccccc3)cs2)cs1)C(C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1
1957,C[C@@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21
1958,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
1959,C[C@H](C(=O)O)c1ccc(C[C@H]2CCCC2=O)cc1
1960,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N[C@H]1C
1961,CCN(CC)CC(=O)Nc1c(C)cccc1C
1962,c1ccc2c(c1)OC[C@H](C1=NCCN1)O2
1963,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1
1964,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1
1965,CCn1ccnc1C[C@@H]1COc2ccccc2O1
1966,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
1967,Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
1968,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)[O-])cc3c(c12)OCO3
1969,COc1ccccc1N
1970,Nc1ccccc1
1971,C[C@@H](COc1ccc(C(C)(C)C)cc1)O[S@](=O)OCCCl
1972,O=C([O-])[C@H]1O[Sb]2OC(=O)[C@H](O2)[C@H](C(=O)[O-])O[Sb]2OC(=O)[C@H]1O2
1973,O=C1c2ccccc2C(=O)c2ccccc21
1974,Nc1ccccc1C(=O)O
1975,C=CCC1([C@H](C)CCC)C(=O)NC(=O)NC1=O
1976,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1
1977,CN[C@H](C)Cc1ccccc1
1978,CN[C@@H](C)Cc1ccccc1
1979,C[C@@H](N)C(=O)c1ccccc1
1980,C[C@H](N)C(=O)c1ccccc1
1981,C[C@H](Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C
1982,CCN[C@@H](C)Cc1ccccc1
1983,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1
1984,C[C@H]1N=C(N)O[C@H]1c1ccccc1
1985,C=CCOC(C)=O
1986,CCN(CC)C(=O)/C(Cl)=C(\C)OP(=O)(OC)OC
1987,Oc1ccc(-c2ccccc2)cc1
1988,Oc1ccccc1-c1ccccc1
1989,CC(=O)O[Hg]c1ccccc1
1990,O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1
1991,CCCOC(=O)CCCCC(=O)OCCC
1992,O=C1OC(=O)c2ccccc21
1993,NC(=O)c1ccccc1C(N)=O
1994,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1
1995,NC(=O)c1c(Cl)cccc1Cl
1996,CCCCCCCCCCN
1997,CNC(=O)Oc1ccc(N(C)C)c(C)c1
1998,Clc1nc(Cl)c(Cl)c(Cl)c1Cl
1999,CCCCCCOC(=O)c1ccc(O)cc1
2000,NC[C@H](O)c1ccc(O)c(O)c1
2001,O=C(c1ccccc1)C1(O)CCCCC1
2002,CC(C)OC(=O)c1ccccc1
2003,CCCCNP(N)(N)=S
2004,CN1Cc2c(N)cccc2[C@@H](c2ccccc2)C1
2005,CN/C(=C/[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
2006,CN/C=N/c1ccc(C)cc1C
2007,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1
2008,CC(C)OC(=O)CCC(=O)OC(C)C
2009,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
2010,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
2011,Fc1cccc(Cl)c1CCl
2012,COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-]
2013,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1
2014,OC[C@@H](O)[C@@H](O)CO
2015,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl
2016,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
2017,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C
2018,N[C@@H](CS)C(=O)O
2019,c1ccc2sc(SNC3CCCCC3)nc2c1
2020,NC1CCCCC1
2021,ON=C1CCCC1
2022,COc1ccc(C(=O)/C(Br)=C\C(=O)[O-])cc1
2023,CN(C)/N=N/c1nc[nH]c1C(N)=O
2024,CC(C)(O)C(Cl)(Cl)Cl
2025,O=c1[nH]c2ccccc2c(=O)n1CCCl
2026,CC1=CCC(C(C)C)=CC1
2027,CC[C@H](C)CCCC(C)(C)O
2028,Cc1cc(Cl)ccc1/N=C/N(C)C
2029,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21
2030,C[C@@H]1[C@@H]2C[C@@H](C[C@H]2[C@H]2CCC[C@@H](O)C2)C1(C)C
2031,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1
2032,CCO[C@H](CN1CCN(C[C@@H](C)C(=O)c2ccccc2)CC1)c1ccccc1
2033,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
2034,CCCSS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N
2035,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC
2036,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1
2037,C[C@@H](CNC(=O)c1cccnc1)NC(=O)c1cccnc1
2038,O=C(CCCN1CCN2CCC[C@@H]2C1)c1ccc(F)cc1
2039,OC(c1ccccc1)(c1ccccc1)[C@@H]1CN2CCC1CC2
2040,COc1ccc(/C=N\NC(=O)c2ccncc2)c(C(=O)O)c1OC
2041,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1
2042,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21
2043,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
2044,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1
2045,Cc1nc(-c2ccc3c(c2)CCN(CC[C@H]2CC[C@H](NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1
2046,OCC(CO)n1cnc(-c2ccc(F)cc2)c1-c1ccnc(Oc2ccccc2)n1
2047,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)[C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1
2048,CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3
2049,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2
2050,NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[n-]1
2051,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
2052,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
2053,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O
2054,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1
2055,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
2056,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
2057,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
2058,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C
2059,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O
2060,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1
2061,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
2062,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F
2063,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12
2064,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
2065,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
2066,NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1
2067,N[C@@H](CS)C(=O)O
2068,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
2069,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1
2070,CC(C)(C)NC(N)=O
2071,CCCCCCCCCCCC[N+](C)(C)C
2072,CC(C)c1ccc(O)cc1
2073,Cc1cccc(N)c1N
2074,O=C([O-])COc1ccc(Cl)cc1Cl
2075,CCCCCCCCCCCCCC[N+](C)(C)C
2076,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1
2077,CCO[Si](CCCNC(N)=O)(OCC)OCC
2078,COC(=O)c1sccc1S(N)(=O)=O
2079,NC(=O)CN1CCCC1=O
2080,O=C(c1ccccc1)c1ccc(O)c(O)c1O
2081,CCCCCOC(=O)CCCCC
2082,Oc1cccc(O)c1
2083,CCCCCCOC(=O)CC
2084,CC/C=C\CCOC(=O)C(C)C
2085,CCCCCC(=O)OCCc1ccccc1
2086,CC/C=C\CCCCCO
2087,CCCCCc1cccc(=O)o1
2088,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12
2089,Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C
2090,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
2091,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
2092,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c2cc1C
2093,CC[N+](C)(CC)CC
2094,O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccc(F)cc1Br
2095,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OC[C@H](CO)O4)nc21
2096,O=C([N-]S(=O)(=O)/C=C/c1ccccc1)c1ccc(F)cc1Cl
2097,CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C
2098,CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl
2099,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2
2100,O=C1[C@@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1
2101,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12
2102,Nc1ccc(Oc2ccc(N)cc2)cc1
2103,CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
2104,C=CCOc1ccccc1OC[C@H](O)CNC(C)C
2105,O=C(O)CF
2106,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
2107,CN1[C@H](C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O
2108,O=C1CCCCCCCCCCCCCCO1
2109,COc1ccc([C@H]2NC(=S)N3[C@H](c4ccc(OC)c(OC)c4)NC(=S)N23)cc1OC
2110,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21
2111,c1ccc(CNCc2ccccc2)cc1
2112,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC
2113,C/N=C(\NC)NCc1ccccc1
2114,OCCNCc1ccccc1
2115,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1
2116,CN[C@@]1(c2ccccc2Cl)CCCCC1=O
2117,ClCCN(CCCl)CCCl
2118,COC(=O)Cc1ccccc1
2119,CCCCCC[n+]1ccccc1
2120,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1
2121,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2122,CC[N+]1(C)CCCC1
2123,CCCC[N+]1(C)CCCC1
2124,CCCC[N+]1(C)CCCC1
2125,C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
2126,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2127,CCCCCCCCn1cc[n+](C)c1
2128,O=S(=O)(O)c1cc(I)c(O)c2ncccc12
2129,CCCCCCCCCCCCCC/C(O)=N\[C@@H](CO)CCCCCCCCCCCCCC
2130,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
2131,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21
2132,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
2133,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1
2134,C[n+]1ccccc1/C=N/O
2135,CCCN[C@H]1CCc2nc(N)sc2C1
2136,C[C@H](C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
2137,O=C(Cl)CCl
2138,CC(=O)Nc1nnc(S(N)(=O)=O)s1
2139,CC(=O)NO
2140,CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O
2141,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
2142,CC(=O)Nc1ccccc1
2143,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4/[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)O[P@](=O)([O-])O[C@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O
2144,CCNc1cc(O)ccc1C
2145,CC(C)[C@H](C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
2146,COP(=S)(OC)Oc1ccc(SC)c(C)c1
2147,[Fe+3]
2148,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
2149,CN(C)C(=S)[S-]
2150,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
2151,O=C(NC[C@@H]1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
2152,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F
2153,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1
2154,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC
2155,CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl
2156,Cc1c(F)c(F)c(COC(=O)[C@H]2[C@H](/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F
2157,C#CCC1=C(C)[C@H](OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O
2158,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1
2159,CCCCOC(=O)c1ccccc1C(=O)OC[C@@H](CC)CCCC
2160,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O
2161,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC
2162,O=C1NC(=O)[C@@H]2CC=CC[C@H]12
2163,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
2164,O=C1OC(=O)[C@@H]2CC=CC[C@H]12
2165,O=C1NC(=O)c2ccccc21
2166,O=C1OC(=O)[C@@H]2CCCC[C@H]12
2167,C#CCN1CC(=O)N(COC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)C1=O
2168,C=CCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
2169,COCc1cnc(C2=N[C@](C)(C(C)C)C(=O)N2)c(C(=O)O)c1
2170,CC(C)[C@@]1(C)N=C(c2ncccc2C(=O)O)NC1=O
2171,CCBr
2172,ClC(Cl)Br
2173,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO
2174,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21
2175,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
2176,OB(O)O
2177,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12
2178,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1
2179,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
2180,O=C(O)[C@H](O)[C@@H](O)C(=O)O
2181,CC1(C)C(/C=C\C=C/C=C\C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21
2182,CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I
2183,CC(=O)N(C[C@@H](C)C(=O)O)c1c(I)cc(I)c(N)c1I
2184,COc1cc([C@@H]2c3cc4c(cc3[C@H](O[C@@H]3O[C@@H]5CO[C@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
2185,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2186,COC[C@@H](O)CO
2187,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1
2188,CN1C(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(N)=O)NC1=O
2189,CC(=O)Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccccc3)c(O)c12
2190,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
2191,CC(C)OC(=O)CCCCC(=O)OC(C)C
2192,O=C(O)C[C@@H](O)C(=O)O
2193,C=C(C)C(=O)OCCC[Si](Cl)(Cl)Cl
2194,CCO[P@](=O)(S[C@@H](C)CC)N1CCSC1=O
2195,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1
2196,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O
2197,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
2198,CC(C)c1ccc(C[C@H](C)C=O)cc1
2199,O=C(CCl)Nc1ccccc1
2200,COc1ccc(OC)c(Cl)c1
2201,CCCCC(CC)(CO)CO
2202,Cc1cc(O)c(Cl)cc1C
2203,NC(=O)c1ccc([N+](=O)[O-])cc1Cl
2204,CC1=CC[C@H]2[C@@H](C1)C2(C)C
2205,O=C1C[C@@H]2C[C@H]1[C@H]1CCC[C@@H]21
2206,Nc1cccnc1
2207,CC(C)OCCO
2208,CCc1nccnc1C
2209,CC(C)c1ccc2ncccc2c1
2210,Cc1cccc(C(C)(C)C)c1O
2211,CN(C)CCCN(C)C
2212,Cc1[nH]cnc1-c1ccc(Cl)cc1
2213,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1
2214,O=[N+]([O-])c1cncn1CCN1CCOCC1
2215,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O
