,canonical
2362,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O
2363,CCCCOC(=O)CCS
2364,C/C=C1\C[C@H]2C=C[C@@H]1C2
2365,O=P(O)(OCc1ccccc1)OCc1ccccc1
2366,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1
2367,C[C@H](CC=O)c1ccccc1
2368,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1
2369,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
2370,Cc1c(-c2cccnc2)c2ccccc2n1CCCCC(=O)O
2371,O=C([O-])c1ccccc1O
2372,Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1
2373,C=CC(=O)CC
2374,CC1(C)CCC(NC(=O)[C@@H](N)CCC(=O)O)CC1
2375,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC
2376,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1
2377,O=C(O)/C=C\c1ccc(/C=C/C(=O)O)cc1
2378,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O
2379,CC1(C)[C@H]2CC[C@](C)(C2)[C@@H]1O
2380,O=C([O-])[O-]
2381,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC
2382,COC(C)(C)C
2383,CCOC(=O)C[C@@H](SP(=O)(OC)OC)C(=O)OCC
2384,COC[C@H](C)N(C(=O)CCl)c1c(C)csc1C
2385,CCOC(=O)C1=NOC(c2ccccc2)(c2ccccc2)C1
2386,C=C/C=C/C=C/CCCCC
2387,OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O
2388,CCCCc1ccc(O)cc1
2389,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C
2390,CC1=Nc2ccccc2C1(C)C
2391,CC(C)=C[C@@H]1C[C@@H](C)CCO1
2392,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1
2393,CCN(CC)CCOC(=O)c1cccnc1
2394,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12
2395,CCN(CC)C(=O)N1CCN(C)CC1
2396,CCCC[N+](CCCC)(CCCC)CCCC
2397,COc1cc(N)ccc1C
2398,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12
2399,CSC(C)(C)/C=N\O
2400,CNC(=O)O/N=C/C(C)(C)[S@](C)=O
2401,CNC(=O)O/N=C/C(C)(C)S(C)(=O)=O
2402,O=S(=O)([O-])c1ccc(Nc2nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccc(S(=O)(=O)[O-])cc6)nc(N(CCO)CCO)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)nc(N(CCO)CCO)n2)cc1
2403,C=CCCCCCCC=C
2404,Cc1cc(Cl)ccc1O[C@H](C)C(=O)O
2405,CC(C)(CO)[C@H](O)C(=O)NCCCO
2406,CCCCNc1ccc(C(=O)OCC[NH+](CC)CC)cc1
2407,CCOc1ccc2c(c1)[C@H](C)CC(C)(C)N2
2408,C/C=C\C=C\COC(=O)C(C)C
2409,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1
2410,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
2411,CO[C@H]1C[C@H](O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O
2412,CN/C(=N/[N+](=O)[O-])NC[C@@H]1CCOC1
2413,C=C[C@H](C)C#N
2414,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1
2415,N#CCCOCCC#N
2416,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
2417,CCC(C)(C)C1CCC(=O)CC1
2418,O=Cc1ccc(Cl)c([N+](=O)[O-])c1
2419,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
2420,c1ccc([C@H]2CN3CCSC3=N2)cc1
2421,CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C
2422,C=CC(=O)OC(C)(C)C
2423,Cc1cc(C)cc(OC[C@@H]2CNC(=O)O2)c1
2424,COc1ccc(CCN(C)CCC[C@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC
2425,C=CC(=O)NCOCC(C)C
2426,O=P(O)(O)CCCl
2427,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1
2428,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
2429,COc1nc(C)nc(N)n1
2430,Nc1nc(=S)[nH][nH]1
2431,N=C(N)c1ccccc1
2432,O=C(O)c1ccc2cc(O)ccc2c1
2433,CCCCCCC(=O)c1ccccc1
2434,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl
2435,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O
2436,CCCCCCCCOCCC#N
2437,O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1
2438,CNC(=O)O/N=C(\C)SC
2439,CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1
2440,Cc1ncc([N+](=O)[O-])n1C[C@H](O)CCl
2441,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1
2442,O=C(N[C@@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1
2443,CCC1CCCCC1
2444,SC1CCCC1
2445,OC[C@H]1CC=CCC1
2446,COC(=O)c1ccc(C(=O)O)cc1
2447,CC(C)(CO)[C@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO
2448,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
2449,Nc1c2c(nc3ccccc13)CCCC2
2450,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
2451,O=C(O[C@H]1CN2CCC1CC2)c1ccccc1
2452,O=c1[nH]cccc1O
2453,CCC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
2454,F[B-](F)(F)F
2455,Cc1onc(-c2ccccc2)c1C(=O)Cl
2456,
2457,Oc1ccc(/N=N/c2ccccc2)cc1
2458,N#Cc1cc(I)c(O)c(I)c1
2459,N#Cc1cc(Br)c(O)c(Br)c1
2460,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br
2461,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2462,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
2463,
2464,O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1
2465,CCC(=O)Nc1ccc(O)cc1
2466,CC(=O)CC(=O)OC(C)(C)C
2467,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
2468,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
2469,C=CC(=O)OC[C@H](O)COc1ccccc1
2470,Nc1cnn(-c2ccccc2)c(=O)c1Cl
2471,CO[C@@H](C(=O)O)c1ccccc1
2472,O=C(O)c1nc(Cl)ccc1Cl
2473,CCOc1ccc(NC(C)=O)cc1N
2474,O=C(O)C[C@H](C(=O)O)[C@H](CC(=O)O)C(=O)O
2475,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
2476,CCS(=O)(=O)CCSP(=O)(OC)OC
2477,CN(C)CCOCCO
2478,C[C@@H]1NCCO[C@H]1c1ccccc1
2479,O=C(NNCNNC(=O)c1ccncc1)c1ccncc1
2480,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N=N2)[C@H]1[C@H]1CC[C@H](F)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
2481,CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)[O-]
2482,C/C=C/C=C/CO
2483,CN1Cc2cc(C(=O)N3CCC(C4CCNCC4)CC3)ccc2N[C@@H](CC(=O)O)C1=O
2484,CCCCCCn1cc[n+](C)c1
2485,CCCCCCCCCCn1cc[n+](C)c1
2486,CCCCCCCCCCCCCCn1cc[n+](C)c1
2487,CCOP(=O)(Sc1ccccc1)Sc1ccccc1
2488,CCc1cccc(C)c1N(C(=O)CS(=O)(=O)O)[C@@H](C)COC
2489,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
2490,CC(C)COC(=O)COc1ccc(Cl)cc1Cl
2491,Clc1ccc2cc3ccccc3cc2c1
2492,CCCC[C@@H](CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC[C@@H](CC)CCCC
2493,ClC1=C(Cl)[C@]2(Cl)[C@H](CBr)C[C@@]1(Cl)C2(Cl)Cl
2494,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O
2495,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
2496,O=C([O-])CCCc1ccccc1
2497,COc1cc(OC)nc(O[C@H](C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1
2498,Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O
2499,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2
2500,N#CCCN(CCO)CCO
2501,Cc1cccc(C)c1NC(=O)[C@H]1CCCCN1C
2502,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C
2503,C[C@H](Cc1ccccc1)NCCCCl
2504,OC1CCCCCCCCCCC1
2505,c1cc(CCCc2ccncc2)ccn1
2506,C[C@@H](Cc1ccccc1)N(C)C
2507,CC(=O)CCC1=C(C)CCCC1(C)C
2508,CC(C)(C)[C@H]1CCCCC1=O
2509,CNc1c2c(nn1C)CCCC2
2510,COC(=O)[C@@H](Br)CBr
2511,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2cc(NC=O)ccc2C(=O)N(C)C)n1
2512,CCCCNC(C)(C)[P@H](=O)O
2513,COC(=O)CCCCCCCC(=O)OC
2514,COP(N)(=S)OC
2515,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
2516,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
2517,C=COC[C@H]1CC[C@H](COC=C)CC1
2518,CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O
2519,COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1
2520,CC/C=C1/OC(=O)c2ccccc21
2521,O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12
2522,ICCc1ccccc1
2523,CN(C)CCC#N
2524,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
2525,Cc1ccc2c(c1)[C@H]1CN(C)CC[C@H]1N2
2526,Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O
2527,Nc1c(Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O
2528,N#Cc1cc([N+](=O)[O-])ccc1N
2529,Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C
2530,Nc1nc2ccc(OC(F)(F)F)cc2s1
2531,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1
2532,CCCCn1cc[n+](C)c1
2533,CCCCn1cc[n+](C)c1
2534,C=CCc1ccccc1O
2535,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2
2536,C=Cc1ccc(C(C)(C)C)cc1
2537,OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]9CO)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO
2538,CON(C)C(=O)Nc1ccc(Cl)cc1
2539,COc1ccc2nc(N)sc2c1
2540,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O
2541,CCCCn1cc[n+](C)c1
2542,CCn1cc[n+](C)c1C
2543,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2544,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2545,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2546,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1
2547,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC
2548,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC
2549,CC(C)=NNC(N)=S
2550,Cc1ccc(NC(=O)N(C)C)cc1NC(=O)N(C)C
2551,CC[C@@H](C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
2552,COC(=O)/C=C/c1ccccc1
2553,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1
2554,CC(C)(COC[C@@H]1CO1)COC[C@H]1CO1
2555,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N[C@H]1C
2556,O=C1c2ccccc2C(=O)N1CCl
2557,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
2558,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)[C@@H](O)C[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
2559,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
2560,CC(C)[C@H](N)C(=O)OC[C@@H](CO)OCn1cnc2c(=O)nc(N)[nH]c21
2561,N=C(N)[S@@](=O)O
2562,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1
2563,CO[Si](CCCNCCN)(OC)OC
2564,N[C@H]1CC[C@H](C[C@H]2CC[C@@H](N)CC2)CC1
2565,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
2566,N#C[S-]
2567,O=C1Cc2cc(Cl)ccc2N1
2568,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
2569,CCCCC[C@H]1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1
2570,CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O
2571,OC[C@@H](O)CN1CCN(c2ccccc2)CC1
2572,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1
2573,NNc1nnc(Cc2ccncc2)c2ccccc12
2574,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
2575,COc1cc(C(=S)N2CCOCC2)ccc1O
2576,CC[C@H](C)OC(=O)c1ccc(O)cc1
2577,O=C(Oc1ccccc1)c1ccc(O)cc1
2578,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl
2579,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O
2580,N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CO)O[C@@H]1O
2581,N#CCCC[C@@H](C#N)CCC#N
2582,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O
2583,CCN(CC)c1ccc(C=O)c(O)c1
2584,S=c1[n-]c(=S)[n-]c(=S)[n-]1
2585,OCc1ccc(Cl)cc1Cl
2586,CC[C@H](C)[C@@H](C(=O)O)n1sc2ccccc2c1=O
2587,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H](C(C)=O)[C@@]4(C)CC[C@@H]32)C1
2588,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
2589,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1
2590,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O
2591,O=[P@H](O)c1ccccc1
2592,O=C1c2ccccc2C(=O)N1SC1CCCCC1
2593,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21
2594,O=C(O)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1
2595,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314
2596,N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl
2597,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C
2598,C=COCCCCO
2599,N[C@H](CC(=O)O)C(=O)O
2600,O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1
2601,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2602,CCCCCCn1cc[n+](C)c1
2603,CCCN[C@@H](C)C(=O)Nc1ccccc1C
2604,CCC[N+]1(C)CCCCC1
2605,O[C@](Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1
2606,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O
2607,CCCCNC(=O)NCCCC
2608,C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1
2609,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O
2610,CCOC(=O)NCCC[Si](OCC)(OCC)OCC
2611,NC(=O)N(O)[C@@H]1C=C[C@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1
2612,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1
2613,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1
2614,CCO[Si](CC(C)C)(OCC)OCC
2615,O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O
2616,CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3
2617,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1
2618,C=C(C)[C@@H]1CC=C(C=O)CC1
2619,c1ccc(-c2nnn[nH]2)cc1
2620,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
2621,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
2622,CCCCCCCCc1ccc(O)cc1
2623,C[C@H](CCC(=O)O)C(=O)O
2624,C1CCC2(CCCCO2)OC1
2625,CCCCO[PH](=O)OCCCC
2626,CC[C@H](C(=O)OCCOCCN(CC)CC)c1ccccc1
2627,Nc1ccc2cc3ccc(N)cc3nc2c1
2628,CC(=O)N[C@@H](C=O)[C@H](O)[C@H](O)[C@@H](O)CO
2629,CC(C)(C)c1ccc(CCC=O)cc1
2630,CCCOc1nn(C(=O)[N-]S(=O)(=O)c2ccccc2C(=O)OC)c(=O)n1C
2631,COc1nn(C(=O)[N-]S(=O)(=O)c2ccccc2OC(F)(F)F)c(=O)n1C
2632,CN(C)C(=O)NC1(c2ccccc2)CCN(CC[C@@]2(c3ccc(F)c(F)c3)CN(C(=O)c3ccccc3)CCO2)CC1
2633,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
2634,C=C1CC[C@H]2C[C@@H]1C2(C)C
2635,O=C1O[C@@H](CCN2CCCCC2)OC1(c1ccccc1)c1ccccc1
2636,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-]
2637,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl
2638,CCCC(=O)C(=O)O
2639,Cc1ccc(C(C)(C)c2ccc(C)cc2)cc1
2640,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21
2641,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](Cc1ccccc1)NS2(=O)=O
2642,CC[C@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
2643,Cc1cccc(N)n1
2644,CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
2645,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
2646,CCCCCCCCCCCCCC[C@@H](Br)C(=O)O
2647,CCCC[C@@H](CC)C(=O)OCCOCCOCCOCCOC(=O)[C@@H](CC)CCCC
2648,F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2
2649,C=C(C)CNCC
2650,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
2651,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12
2652,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1
2653,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1
2654,COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1
2655,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2
2656,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
2657,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1
2658,CCCCCC[C@H]1CCOC1=O
2659,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
2660,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2
2661,CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1
2662,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-]
2663,CC[C@@](C)(O)CCC=C(C)C
2664,CC[C@H](C)CCCC(C)(C)O
2665,C=C[C@@H](C)CCCC(C)(C)O
2666,O=C(O)c1snc(Cl)c1Cl
2667,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)cc1
2668,CCCCCCCCCCOc1cc2c(O)c(C(=O)OCC)cnc2cc1OCC
2669,O=C(O)CCCCCCCCCC(=O)O
2670,C=CC(=O)NCOCCCC
2671,CCCCCC[C@@H](CCC)C(=O)O
2672,CC[C@]1(O)C[C@@H]2C[N@@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
2673,COc1cc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC
2674,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1
2675,COC(=O)[C@@H](N)CS
2676,CCCC[n+]1ccccc1
