,canonical
284,C=C1c2c(Cl)ccc(O)c2C(O)=C2C(=O)[C@]3(O)C(=O)/C(=C(/N)O)C(=O)[C@H](N(C)C)[C@H]3[C@@H](O)[C@@H]12
285,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
286,Cc1cccc(Nc2ccccc2C(=O)O)c1C
287,C/N=C(/NC#N)NCCSCc1nc[nH]c1C
288,Clc1cccc(Cl)c1NC1=NCCN1
289,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1
290,COCCc1ccc(OC[C@H](O)CNC(C)C)cc1
291,Cc1ncc([N+](=O)[O-])n1CCO
292,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
293,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O
294,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
295,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C
296,NC(=O)c1cnccn1
297,CN(C)C(=O)Oc1ccc[n+](C)c1
298,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
299,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
300,N[C@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
301,C[N+]1(C)CCC[C@@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
302,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
303,c1ccc2c(c1)Sc1ccccc1N2C[C@H]1CN2CCC1CC2
304,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C
305,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21
306,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
307,CN1[C@H](CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
308,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
309,COc1cccnc1CCCCNc1ncc(Cc2ccc(C)nc2)c(=O)[nH]1
310,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1
311,Cc1ccc(Cc2cnc(NCCSCc3ccc(C(C)(C)N)o3)[nH]c2=O)cn1
312,CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1
313,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
314,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
315,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
316,FCOC(C(F)(F)F)C(F)(F)F
317,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I
318,CC(C)NC[C@H](O)c1ccc(NS(C)(=O)=O)cc1
319,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
320,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
321,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
322,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
323,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12
324,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
325,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O
326,CCOC(=O)C(c1c(O)oc2ccccc2c1=O)c1c(O)oc2ccccc2c1=O
327,OCc1cccnc1
328,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
329,NC[C@H](O)c1cccc(O)c1
330,C[C@H](CCc1ccccc1)N[C@H](C)[C@@H](O)c1ccc(O)cc1
331,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
332,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
333,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1
334,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
335,FC(F)(F)c1ccc(N2CCNCC2)nc1Cl
336,Clc1ccc2c(c1)[C@H]1CNC[C@H]1c1ccccc1O2
337,Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCNC[C@H]21
338,C=CC[C@H](N)c1ccccc1-c1noc2ccccc12
339,Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCN(C)C[C@H]21
340,CN1C[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@@H]2C1
341,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
342,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
343,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
344,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-]
345,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
346,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
347,NS(=O)(=O)Cc1noc2ccccc12
348,C[C@@H]1[C@H](O)[C@@H](C)/C=C\C=C/C=C\C=C/C=C\C=C/C=C\[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O
349,Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O
350,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12
351,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
352,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O
353,CCOc1ccc(NC(C)=O)cc1
354,Nc1ccc(/N=N/c2ccccc2)c(N)n1
355,CN(C)CC[C@@H](c1ccccc1)c1ccccn1
356,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
357,C[C@H](COc1ccccc1)N(CCCl)Cc1ccccc1
358,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
359,CC(C)(C)NC[C@@H](O)c1ccc(O)c(CO)n1
360,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
361,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12
362,Cc1ccc(Cc2cnc(NCCCCc3ncc(Br)cc3C)[nH]c2=O)cn1
363,C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C
364,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O
365,Nc1[nH]c(=O)ncc1F
366,NC(N)=NC[C@@H]1COC2(CCCCC2)O1
367,O=NN(CCCl)C(=O)NC1CCCCC1
368,O=S(=O)([O-])CCS
369,CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O
370,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@H](c6cccs6)O[C@@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
371,S=P(N1CC1)(N1CC1)N1CC1
372,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O
373,CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
374,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
375,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
376,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
377,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
378,CC(C)NC[C@@H](O)COc1cccc2ccccc12
379,C[C@@H]1O[C@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@@H](O)[C@H]1O
380,COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1
381,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
382,C/N=C(\NC#N)NCCSCc1csc(N=C(N)N)n1
383,c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1
384,OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
385,CC(Cl)(Cl)Cl
386,FC(F)(F)CCl
387,CC(C)CO
388,CCC(C)(C)C
389,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
390,CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O
391,
392,CN1Cc2c(-c3noc(C(C)(C)O)n3)ncn2-c2cccc(Cl)c2C1=O
393,S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1
394,CO[C@H]1/C=C/O[C@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)/C(=C\NN2CCN(C)CC2)C(=C4O)NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H]1C
395,O=C(O)c1ccccc1O
396,CN1[C@@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
397,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12
398,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
399,O=C(O)C1=C/C(=N\Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O
400,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
401,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12
402,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
403,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
404,CCC[C@@H](C)CC
405,CCC(C)CC
406,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=N[C@H]2O
407,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C
408,CC(C)NC[C@H](O)COc1ccc(CC(N)=O)cc1
409,c1ccccc1
410,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2
411,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1
412,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1
413,C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
414,CN1c2ccccc2C(c2ccccc2F)=NC[C@@H]1CNC(=O)c1ccsc1
415,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12
416,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCC[C@H]1CN1CCCC1
417,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccccc2[C@H]1CN1CCCC1
418,O=C(Cc1ccc(C(F)(F)F)cc1)N1CCCC[C@H]1CN1CCCC1
419,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2sccc2[C@H]1CN1CCCC1
420,Cn1c(=O)c2[nH]cnc2n(C)c1=O
421,Nc1nc(=S)c2[nH]cnc2[nH]1
422,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
423,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
424,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
425,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
426,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](C(Cl)Cl)NS2(=O)=O
427,CC(C)[C@@H]1NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC1=O
428,COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
429,CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O
430,CCC(C)=O
431,C1CC1
432,NCCCN1c2ccccc2CCc2ccccc21
433,ClCCl
434,CCOCC
435,C=COC=C
436,FC(F)OC(F)(F)[C@H](F)Cl
437,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CCCC1
438,CC1(C)CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1
439,CC(C)(C(=O)O)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1
440,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1
441,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O
442,CCc1c(O)c(=O)ccn1CCO
443,CCc1c(O)c(=O)ccn1CCCCO
444,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O
445,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
446,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
447,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2
448,CC(=O)Nc1nnc(S(N)(=O)=O)s1
449,C=CCC1(CC=C)C(=O)NC(=O)NC1=O
450,N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
451,CN(C)CCC=C1c2ccccc2CCc2ccccc21
452,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
453,C[C@@H](N)Cc1ccccc1
454,CCO
455,CCc1ccccc1
456,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
457,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
458,C=COCC(F)(F)F
459,FC(F)(F)[C@@H](Cl)Br
460,CCCCCCC
461,CCCCCC
462,Cc1c(O)c(=O)ccn1C
463,CCn1ccc(=O)c(O)c1C
464,CCCCn1ccc(=O)c(O)c1C
465,CCCCCn1ccc(=O)c(O)c1C
466,CCCCCn1ccc(=O)c(O)c1C
467,Cc1c(O)c(=O)ccn1CCCO
468,CCc1c(O)c(=O)ccn1CC
469,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1
470,Cc1cc(=O)n(-c2ccccc2)n1C
471,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
472,COC(=O)C1=CCCN(C)C1
473,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1
474,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
475,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
476,CCOC(=O)c1ccc(N)cc1
477,CCN(CC)C(=O)[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@H]1OC(C)=O
478,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2
479,O[C@@](CCN1CCCCC1)(c1ccccc1)[C@@H]1C[C@H]2C=C[C@@H]1C2
480,CN1C(=O)NC(=O)[C@](C)(C2=CCCCC2)C1=O
481,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O
482,FC(F)O[C@H](Cl)C(F)(F)F
483,C=CC[C@]1([C@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O
484,COC(F)(F)C(Cl)Cl
485,CC1CCCC1
486,CNCCCN1c2ccccc2Sc2ccc(Cl)cc21
487,NCCCN1c2ccccc2Sc2ccc(Cl)cc21
488,CN(C)CCO[C@](C)(c1ccccc1)c1ccccn1
489,CN(C(=O)Cc1ccccc1N)[C@@H](CN1CC[C@@H](O)C1)c1ccccc1
490,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
491,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1
492,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1
493,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CCCC1
494,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1
495,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
496,CC(C)(C)c1ccc(CN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
497,CN(C)CCc1c[nH]c2ccc(O)cc12
498,C[C@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1
499,O=C(NCc1ccccc1)OCCO
500,CC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O
501,Cn1c(=O)c2c(ncn2C)n(C)c1=O
502,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O
503,CC[C@@H](C)[C@@H](CC)C(=O)NC(N)=O
504,NC(=O)N1c2ccccc2C=Cc2ccccc21
505,CSc1ccc2c(c1)N(CC[C@H]1CCCNC1)c1ccccc1S2
506,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1
507,Cn1c(=O)[nH]c2ncn(C)c2c1=O
508,CCCCC
509,CCCO
510,CC(C)=O
511,CCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1
512,CCCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1
513,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CC[C@@H](O)C1
514,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@@H](O)C2)C1
515,CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1
516,CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1
517,CC(=O)N1CCN(C(=O)Cc2cc(F)cc(F)c2)[C@@H](CN2CC[C@@H](O)C2)C1
518,COc1cccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)c1
519,CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)[C@@H](CN2CC[C@H](O)C2)C1
520,COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1
521,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2
522,CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC
523,Nn1cnc2cc3ccccc3cc2c1=O
524,OC(O)C(Cl)(Cl)Cl
525,C/N=C1\CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1
526,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
527,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
528,O=c1[nH]c2cc(Cl)ccc2o1
529,C[N+](C)(C)CCO
530,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
531,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O
532,CCCN(CCC)CCc1cccc2c1CC(=O)N2
533,CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2
534,O=C(O)CNC(=O)c1ccccc1O
535,CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21
536,F[C@@H](Br)C(F)(F)F
537,Cn1cnc2c1c(=O)[nH]c(=O)n2C
538,CCC[C@H](C)C1(CC)C(=O)NC(=S)NC1=O
539,Cc1ccccc1
540,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
541,CC(=O)N1CCN(C(=O)Cc2cccc([N+](=O)[O-])c2)[C@@H](CN2CC[C@H](O)C2)C1
542,CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@@H](O)C2)C1
543,CC(=O)N1CCN(C(=O)Cc2ccc([S@@](C)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1
544,CC(=O)N1CCN(C(=O)Cc2ccc(S(C)(=O)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1
545,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1
546,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1ccccc1
547,Cc1cc(N/C(O)=C2\C(=O)c3ccccc3S(=O)(=O)N2C)no1
548,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
549,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN[C@@H](C)C3)c(F)c21
550,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
551,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
552,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
553,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1
554,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
555,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C
556,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
557,C[C@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CC1CC1
558,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2
559,CN(C)CCO
560,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
561,ClC=C(Cl)Cl
562,ClC(Cl)Cl
563,CNCCc1ccccn1
564,CN(C)CCc1ccccn1
565,NCCc1nccs1
566,NCCc1nc(-c2ccccc2)cs1
567,NCCc1cn2ccccc2n1
568,Cc1cccc(C)c1
569,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
570,Cc1cnc(N/C(O)=C2/C(=O)c3ccccc3S(=O)(=O)N2C)s1
571,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
572,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
573,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
574,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21
575,CN1/C(=C(/O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O
576,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1
577,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
578,CNCCCN1c2ccccc2CCc2ccccc21
579,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
580,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341
581,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2[C@@H](O)CC[C@H]3[C@@H]1C5
582,CN(C)CCOC(c1ccccc1)c1ccccc1
583,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
584,C[C@@H](CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21
585,COC(=O)c1ccc(C(=O)OC)cc1
586,Cc1ccccc1C
587,Cc1ccc(C)cc1
588,CC(C)O
589,NC(=O)N1c2ccccc2[C@H]2O[C@H]2c2ccccc21
590,CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1
591,CC(C)(C)OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1
592,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1
593,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1
594,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
595,CCCNC(=O)c1ccc2c(c1)N([C@@H](C)CN1CCCC1)c1ccccc1S2
596,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1
597,CC(C)(C)NC[C@@H](O)c1ccc(O)c(CO)c1
598,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1
